,Computers available,Departed wait queue,Patrons today,Patrons_waiting 1,Patrons_waiting 10,Patrons_waiting 2,Patrons_waiting 3,Patrons_waiting 4,Patrons_waiting 5,Patrons_waiting 6,Patrons_waiting 7,Patrons_waiting 8,Patrons_waiting 9,Utilization 1,Utilization 10,Utilization 2,Utilization 3,Utilization 4,Utilization 5,Utilization 6,Utilization 7,Utilization 8,Utilization 9,max wait duration,median wait duration,min wait duration,Inventory qty
334,281,0,537,0,7,0,0,0,0,0,20,27,19,0.03558718861209965,0.9893238434163701,0.06405693950177936,0.09252669039145907,0.29537366548042704,0.4697508896797153,0.8185053380782918,0.99644128113879,1.0,0.99644128113879,9.0,0.0,0.0,300
335,279,1,542,0,0,0,0,0,0,0,0,2,0,0.04659498207885305,0.9354838709677419,0.06810035842293907,0.11469534050179211,0.3046594982078853,0.48028673835125446,0.7813620071684588,0.967741935483871,1.0,0.985663082437276,36.0,0.0,0.0,300
336,279,0,520,0,0,0,0,0,0,0,0,0,2,0.043010752688172046,0.982078853046595,0.08960573476702509,0.1039426523297491,0.3154121863799283,0.4157706093189964,0.7491039426523297,0.9605734767025089,0.985663082437276,0.989247311827957,2.0,0.0,0.0,300
337,282,0,516,0,0,0,0,0,0,0,0,0,0,0.07446808510638298,0.8936170212765957,0.07446808510638298,0.11347517730496454,0.25177304964539005,0.4716312056737589,0.7624113475177305,0.925531914893617,0.9397163120567376,0.9787234042553191,0.0,0.0,0.0,300
338,282,0,521,0,0,0,0,0,0,0,0,0,0,0.0673758865248227,0.9113475177304965,0.10283687943262411,0.14893617021276595,0.3049645390070922,0.524822695035461,0.8226950354609929,0.9468085106382979,0.9716312056737588,0.9468085106382979,0.0,0.0,0.0,300
339,281,0,507,0,0,0,0,0,0,0,0,0,0,0.05693950177935943,0.9359430604982206,0.07473309608540925,0.08540925266903915,0.2526690391459075,0.47330960854092524,0.701067615658363,0.9288256227758007,0.9644128113879004,0.9750889679715302,0.0,0.0,0.0,300
340,281,0,522,0,0,0,0,0,0,0,0,0,0,0.06405693950177936,0.9217081850533808,0.07473309608540925,0.10676156583629894,0.2846975088967972,0.42704626334519574,0.6903914590747331,0.9822064056939501,0.9857651245551602,0.9786476868327402,0.0,0.0,0.0,300
341,283,0,544,0,-1,0,0,0,0,0,0,0,-1,0.04946996466431095,0.9187279151943463,0.08480565371024736,0.10954063604240283,0.29328621908127206,0.45936395759717313,0.7314487632508834,0.9293286219081273,0.9929328621908127,0.9858657243816255,3.0,0.0,0.0,300
342,280,0,523,0,0,0,0,0,0,0,0,6,0,0.02857142857142857,0.9357142857142857,0.1,0.13214285714285715,0.3107142857142857,0.5178571428571429,0.8,0.975,0.9964285714285714,0.9892857142857143,4.0,0.0,0.0,300
343,279,0,519,0,0,0,0,0,0,0,0,0,0,0.053763440860215055,0.910394265232975,0.08960573476702509,0.11469534050179211,0.2939068100358423,0.46236559139784944,0.6953405017921147,0.942652329749104,0.974910394265233,0.96415770609319,0.0,0.0,0.0,300
344,282,0,536,0,11,0,0,0,0,0,1,20,16,0.03900709219858156,0.9645390070921985,0.03900709219858156,0.0851063829787234,0.30141843971631205,0.46099290780141844,0.7836879432624113,0.9964539007092199,0.9964539007092199,1.0,8.0,0.0,0.0,300
345,278,0,506,0,0,0,0,0,0,0,0,0,0,0.05755395683453238,0.8705035971223022,0.09712230215827339,0.11151079136690648,0.2805755395683453,0.48201438848920863,0.6690647482014388,0.89568345323741,0.9388489208633094,0.9244604316546763,0.0,0.0,0.0,300
346,281,0,545,0,16,0,0,0,0,0,19,22,17,0.042704626334519574,0.9430604982206405,0.10676156583629894,0.13523131672597866,0.3274021352313167,0.5480427046263345,0.7686832740213523,0.99644128113879,0.99644128113879,1.0,7.0,0.0,0.0,300
347,282,0,545,0,0,0,0,0,0,0,7,8,3,0.08156028368794327,0.9893617021276596,0.07446808510638298,0.1524822695035461,0.3120567375886525,0.48226950354609927,0.7411347517730497,0.9964539007092199,0.9964539007092199,1.0,5.0,0.0,0.0,300
348,277,0,523,0,0,0,0,0,0,0,0,0,0,0.05415162454873646,0.9133574007220217,0.10469314079422383,0.12274368231046931,0.26714801444043323,0.4259927797833935,0.7364620938628159,0.9133574007220217,0.9747292418772563,0.9638989169675091,0.0,0.0,0.0,300
349,281,0,531,0,0,0,0,0,0,0,0,0,0,0.07829181494661921,0.9252669039145908,0.11387900355871886,0.13523131672597866,0.3096085409252669,0.43416370106761565,0.7188612099644128,0.9608540925266904,0.9644128113879004,0.9928825622775801,0.0,0.0,0.0,300
350,281,0,527,0,-1,0,0,0,0,0,0,1,-1,0.05338078291814947,0.9395017793594306,0.09608540925266904,0.15658362989323843,0.3096085409252669,0.4804270462633452,0.7224199288256228,0.9786476868327402,1.0,0.9893238434163701,10.0,0.0,0.0,300
351,279,0,507,0,0,0,0,0,0,0,0,0,0,0.017921146953405017,0.9247311827956989,0.07168458781362007,0.13261648745519714,0.35842293906810035,0.5232974910394266,0.6845878136200717,0.9390681003584229,0.96415770609319,0.974910394265233,0.0,0.0,0.0,300
352,279,0,546,0,15,0,0,0,0,0,13,27,30,0.03942652329749104,0.985663082437276,0.05734767025089606,0.12544802867383512,0.3333333333333333,0.4946236559139785,0.8028673835125448,1.0,1.0,0.989247311827957,6.0,0.0,0.0,300
353,279,0,528,0,0,0,0,0,0,0,4,20,15,0.025089605734767026,0.996415770609319,0.053763440860215055,0.1039426523297491,0.26523297491039427,0.48028673835125446,0.7813620071684588,0.996415770609319,0.996415770609319,0.992831541218638,17.0,0.0,0.0,300
354,282,0,542,0,12,0,0,0,0,0,10,19,17,0.05673758865248227,0.950354609929078,0.07801418439716312,0.10283687943262411,0.2695035460992908,0.450354609929078,0.7801418439716312,1.0,1.0,1.0,11.0,0.0,0.0,300
355,279,0,513,0,0,0,0,0,0,0,0,0,0,0.035842293906810034,0.9283154121863799,0.06451612903225806,0.0931899641577061,0.25448028673835127,0.4014336917562724,0.6881720430107527,0.942652329749104,0.967741935483871,0.974910394265233,0.0,0.0,0.0,300
356,282,0,524,0,0,0,0,0,0,0,0,7,0,0.05673758865248227,0.9609929078014184,0.06028368794326241,0.14184397163120568,0.3049645390070922,0.48936170212765956,0.7730496453900709,0.9929078014184397,1.0,0.9929078014184397,9.0,0.0,0.0,300
357,283,0,518,0,0,0,0,0,0,0,0,0,0,0.04946996466431095,0.911660777385159,0.0706713780918728,0.12367491166077739,0.3286219081272085,0.5017667844522968,0.7561837455830389,0.9328621908127208,0.9752650176678446,0.9611307420494699,0.0,0.0,0.0,300
358,282,0,537,0,-1,0,0,0,0,0,10,9,11,0.05673758865248227,0.975177304964539,0.07446808510638298,0.11702127659574468,0.30851063829787234,0.5,0.7836879432624113,0.9964539007092199,1.0,0.9964539007092199,11.0,0.0,0.0,300
359,281,0,538,0,-1,0,0,0,0,0,3,12,4,0.07473309608540925,0.9679715302491103,0.10320284697508897,0.12455516014234876,0.2704626334519573,0.46619217081850534,0.7935943060498221,0.99644128113879,1.0,1.0,6.0,0.0,0.0,300
360,347,0,525,0,0,0,0,0,0,0,0,0,0,0.04610951008645533,0.7579250720461095,0.069164265129683,0.08357348703170028,0.23919308357348704,0.37752161383285304,0.622478386167147,0.7780979827089337,0.8270893371757925,0.7982708933717579,0.0,0.0,0.0,375
361,351,0,525,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.7606837606837606,0.06552706552706553,0.08262108262108261,0.24216524216524216,0.42165242165242167,0.6153846153846154,0.7834757834757835,0.8176638176638177,0.8148148148148148,0.0,0.0,0.0,375
362,349,0,515,0,0,0,0,0,0,0,0,0,0,0.025787965616045846,0.7191977077363897,0.0659025787965616,0.08022922636103152,0.24355300859598855,0.36962750716332377,0.5988538681948424,0.7564469914040115,0.7650429799426934,0.7535816618911175,0.0,0.0,0.0,375
363,353,0,518,0,0,0,0,0,0,0,0,0,0,0.04815864022662889,0.7450424929178471,0.0764872521246459,0.0679886685552408,0.2237960339943343,0.35410764872521244,0.6005665722379604,0.7847025495750708,0.7903682719546742,0.7875354107648725,0.0,0.0,0.0,375
364,354,0,513,0,0,0,0,0,0,0,0,0,0,0.03672316384180791,0.7203389830508474,0.062146892655367235,0.0847457627118644,0.2231638418079096,0.3757062146892655,0.6129943502824858,0.7175141242937854,0.7711864406779662,0.7627118644067796,0.0,0.0,0.0,375
365,353,0,539,0,0,0,0,0,0,0,0,0,0,0.031161473087818695,0.7563739376770539,0.056657223796033995,0.09915014164305949,0.24079320113314448,0.37393767705382436,0.5977337110481586,0.7875354107648725,0.8101983002832861,0.7875354107648725,0.0,0.0,0.0,375
366,350,0,531,0,0,0,0,0,0,0,0,0,0,0.04285714285714286,0.8142857142857143,0.06571428571428571,0.11142857142857143,0.21142857142857144,0.3514285714285714,0.6657142857142857,0.8628571428571429,0.8628571428571429,0.8314285714285714,0.0,0.0,0.0,375
367,353,0,511,0,0,0,0,0,0,0,0,0,0,0.042492917847025496,0.7252124645892352,0.042492917847025496,0.09915014164305949,0.22662889518413598,0.40509915014164305,0.6005665722379604,0.7450424929178471,0.7818696883852692,0.773371104815864,0.0,0.0,0.0,375
368,347,0,555,0,0,0,0,0,0,0,0,0,0,0.040345821325648415,0.8155619596541787,0.06051873198847262,0.09798270893371758,0.26512968299711814,0.40634005763688763,0.6455331412103746,0.8443804034582133,0.8559077809798271,0.8559077809798271,0.0,0.0,0.0,375
369,351,0,540,0,0,0,0,0,0,0,0,0,0,0.05698005698005698,0.7777777777777778,0.07122507122507123,0.09401709401709402,0.27350427350427353,0.396011396011396,0.6182336182336182,0.7977207977207977,0.8233618233618234,0.8148148148148148,0.0,0.0,0.0,375
370,347,0,557,0,0,0,0,0,0,0,0,0,0,0.03170028818443804,0.792507204610951,0.08069164265129683,0.10086455331412104,0.24495677233429394,0.34293948126801155,0.6455331412103746,0.829971181556196,0.8472622478386167,0.8501440922190202,0.0,0.0,0.0,375
371,349,0,555,0,0,0,0,0,0,0,0,0,0,0.054441260744985676,0.8080229226361032,0.06303724928366762,0.10315186246418338,0.27793696275071633,0.42120343839541546,0.6475644699140402,0.7879656160458453,0.830945558739255,0.8424068767908309,0.0,0.0,0.0,375
372,348,0,515,0,0,0,0,0,0,0,0,0,0,0.05172413793103448,0.7385057471264368,0.07758620689655173,0.07471264367816093,0.23850574712643677,0.35344827586206895,0.6379310344827587,0.7701149425287356,0.7758620689655172,0.7816091954022989,0.0,0.0,0.0,375
373,349,0,520,0,0,0,0,0,0,0,0,0,0,0.03724928366762178,0.7335243553008596,0.07163323782234957,0.09455587392550144,0.27793696275071633,0.42406876790830944,0.6045845272206304,0.7736389684813754,0.7736389684813754,0.7679083094555874,0.0,0.0,0.0,375
374,349,0,503,0,0,0,0,0,0,0,0,0,0,0.03151862464183381,0.6934097421203438,0.0830945558739255,0.08882521489971347,0.22922636103151864,0.332378223495702,0.5616045845272206,0.7191977077363897,0.7220630372492837,0.7306590257879656,0.0,0.0,0.0,375
375,347,0,510,0,0,0,0,0,0,0,0,0,0,0.04899135446685879,0.729106628242075,0.040345821325648415,0.08357348703170028,0.21613832853025935,0.38328530259365995,0.5389048991354467,0.7665706051873199,0.7867435158501441,0.7579250720461095,0.0,0.0,0.0,375
376,350,0,535,0,0,0,0,0,0,0,0,0,0,0.04,0.7914285714285715,0.06857142857142857,0.07428571428571429,0.22,0.38285714285714284,0.5685714285714286,0.78,0.8457142857142858,0.8285714285714286,0.0,0.0,0.0,375
377,350,0,529,0,0,0,0,0,0,0,0,0,0,0.04,0.7685714285714286,0.06285714285714286,0.08857142857142856,0.22857142857142856,0.38,0.6257142857142857,0.7914285714285715,0.8228571428571428,0.8085714285714286,0.0,0.0,0.0,375
378,348,0,540,0,0,0,0,0,0,0,0,0,0,0.040229885057471264,0.7672413793103449,0.06896551724137931,0.10344827586206896,0.2614942528735632,0.3936781609195402,0.6005747126436781,0.7729885057471264,0.8017241379310345,0.8189655172413793,0.0,0.0,0.0,375
379,351,0,556,0,0,0,0,0,0,0,0,0,0,0.039886039886039885,0.8319088319088319,0.06267806267806268,0.07692307692307693,0.23646723646723647,0.452991452991453,0.6837606837606838,0.8660968660968661,0.8831908831908832,0.8518518518518519,0.0,0.0,0.0,375
380,353,0,542,0,0,0,0,0,0,0,0,0,0,0.056657223796033995,0.7790368271954674,0.08781869688385269,0.1501416430594901,0.254957507082153,0.3909348441926346,0.6402266288951841,0.8158640226628895,0.8413597733711048,0.8271954674220963,0.0,0.0,0.0,375
381,351,0,548,0,0,0,0,0,0,0,0,0,0,0.03418803418803419,0.7692307692307693,0.04843304843304843,0.09686609686609686,0.2336182336182336,0.32193732193732194,0.5641025641025641,0.8034188034188035,0.8319088319088319,0.8091168091168092,0.0,0.0,0.0,375
382,350,0,512,0,0,0,0,0,0,0,0,0,0,0.05142857142857143,0.7028571428571428,0.06,0.10857142857142857,0.21714285714285714,0.2914285714285714,0.54,0.7257142857142858,0.7771428571428571,0.7342857142857143,0.0,0.0,0.0,375
383,348,0,517,0,0,0,0,0,0,0,0,0,0,0.04310344827586207,0.7471264367816092,0.06896551724137931,0.08620689655172414,0.21839080459770116,0.3103448275862069,0.5718390804597702,0.7844827586206896,0.7873563218390804,0.7816091954022989,0.0,0.0,0.0,375
384,351,0,556,0,0,0,0,0,0,0,0,0,0,0.04843304843304843,0.8233618233618234,0.06267806267806268,0.09401709401709402,0.2222222222222222,0.4017094017094017,0.6524216524216524,0.8376068376068376,0.886039886039886,0.8717948717948718,0.0,0.0,0.0,375
385,348,0,509,0,0,0,0,0,0,0,0,0,0,0.040229885057471264,0.7241379310344828,0.06609195402298851,0.10344827586206896,0.19827586206896552,0.3620689655172414,0.6350574712643678,0.7586206896551724,0.7729885057471264,0.7614942528735632,0.0,0.0,0.0,375
386,351,0,524,0,0,0,0,0,0,0,0,0,0,0.03418803418803419,0.7264957264957265,0.07122507122507123,0.09116809116809117,0.24216524216524216,0.37037037037037035,0.5413105413105413,0.7464387464387464,0.7749287749287749,0.7720797720797721,0.0,0.0,0.0,375
387,351,0,565,0,0,0,0,0,0,0,0,0,0,0.04843304843304843,0.8347578347578347,0.045584045584045586,0.10256410256410256,0.20797720797720798,0.3789173789173789,0.6410256410256411,0.8490028490028491,0.8803418803418803,0.8660968660968661,0.0,0.0,0.0,375
388,347,0,503,0,0,0,0,0,0,0,0,0,0,0.05187319884726225,0.6801152737752162,0.07780979827089338,0.0893371757925072,0.22478386167146974,0.3631123919308357,0.5302593659942363,0.7146974063400576,0.7348703170028819,0.7146974063400576,0.0,0.0,0.0,375
389,348,0,522,0,0,0,0,0,0,0,0,0,0,0.06321839080459771,0.7270114942528736,0.10632183908045977,0.12931034482758622,0.22126436781609196,0.34195402298850575,0.5603448275862069,0.7614942528735632,0.7586206896551724,0.7672413793103449,0.0,0.0,0.0,375
390,352,0,515,0,0,0,0,0,0,0,0,0,0,0.03409090909090909,0.7102272727272727,0.05113636363636364,0.09375,0.1846590909090909,0.3352272727272727,0.6136363636363636,0.7443181818181818,0.7329545454545454,0.7642045454545454,0.0,0.0,0.0,375
391,352,0,564,0,0,0,0,0,0,0,0,0,0,0.05113636363636364,0.8494318181818182,0.09375,0.12215909090909091,0.26420454545454547,0.42329545454545453,0.6903409090909091,0.8153409090909091,0.8920454545454546,0.875,0.0,0.0,0.0,375
392,353,0,556,0,0,0,0,0,0,0,0,0,0,0.05099150141643059,0.7762039660056658,0.08498583569405099,0.12181303116147309,0.2577903682719547,0.3881019830028329,0.6713881019830028,0.8215297450424929,0.8045325779036827,0.8186968838526912,0.0,0.0,0.0,375
393,351,0,547,0,0,0,0,0,0,0,0,0,0,0.03418803418803419,0.792022792022792,0.06552706552706553,0.09971509971509972,0.24216524216524216,0.3732193732193732,0.6125356125356125,0.8376068376068376,0.8347578347578347,0.8233618233618234,0.0,0.0,0.0,375
394,348,0,542,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0.7844827586206896,0.07758620689655173,0.08045977011494253,0.19827586206896552,0.3764367816091954,0.632183908045977,0.7729885057471264,0.8189655172413793,0.8189655172413793,0.0,0.0,0.0,375
395,353,0,525,0,0,0,0,0,0,0,0,0,0,0.0339943342776204,0.7053824362606232,0.0821529745042493,0.09915014164305949,0.23229461756373937,0.3371104815864023,0.5694050991501416,0.7223796033994334,0.7705382436260623,0.7365439093484419,0.0,0.0,0.0,375
396,352,0,496,0,0,0,0,0,0,0,0,0,0,0.048295454545454544,0.6846590909090909,0.05965909090909091,0.08806818181818182,0.23579545454545456,0.35795454545454547,0.5823863636363636,0.6960227272727273,0.7357954545454546,0.7130681818181818,0.0,0.0,0.0,375
397,353,0,557,0,0,0,0,0,0,0,0,0,0,0.042492917847025496,0.830028328611898,0.053824362606232294,0.09631728045325778,0.1954674220963173,0.37677053824362605,0.5807365439093485,0.8526912181303116,0.8611898016997167,0.8923512747875354,0.0,0.0,0.0,375
398,349,0,547,0,0,0,0,0,0,0,0,0,0,0.022922636103151862,0.8194842406876791,0.05157593123209169,0.09742120343839542,0.2664756446991404,0.4269340974212034,0.6590257879656161,0.8510028653295129,0.8710601719197708,0.8710601719197708,0.0,0.0,0.0,375
399,349,0,515,0,0,0,0,0,0,0,0,0,0,0.017191977077363897,0.7363896848137536,0.04871060171919771,0.08882521489971347,0.2148997134670487,0.3495702005730659,0.5845272206303725,0.7449856733524355,0.7593123209169055,0.7879656160458453,0.0,0.0,0.0,375
400,347,0,551,0,0,0,0,0,0,0,0,0,0,0.05475504322766571,0.8184438040345822,0.08069164265129683,0.1037463976945245,0.2680115273775216,0.42363112391930835,0.654178674351585,0.8414985590778098,0.8530259365994236,0.8587896253602305,0.0,0.0,0.0,375
401,350,0,527,0,0,0,0,0,0,0,0,0,0,0.03428571428571429,0.7485714285714286,0.08285714285714285,0.11428571428571428,0.24857142857142858,0.3914285714285714,0.6228571428571429,0.7714285714285715,0.8142857142857143,0.8171428571428572,0.0,0.0,0.0,375
402,351,0,496,0,0,0,0,0,0,0,0,0,0,0.045584045584045586,0.6752136752136753,0.05413105413105413,0.08831908831908832,0.20512820512820512,0.36182336182336183,0.6011396011396012,0.7435897435897436,0.7122507122507122,0.7150997150997151,0.0,0.0,0.0,375
403,347,0,542,0,0,0,0,0,0,0,0,0,0,0.04899135446685879,0.7694524495677233,0.08357348703170028,0.11815561959654179,0.2276657060518732,0.3573487031700288,0.5850144092219021,0.7838616714697406,0.792507204610951,0.8155619596541787,0.0,0.0,0.0,375
404,350,0,570,0,0,0,0,0,0,0,0,0,0,0.06285714285714286,0.86,0.06571428571428571,0.12,0.29428571428571426,0.4114285714285714,0.7,0.8885714285714286,0.8971428571428571,0.9028571428571428,0.0,0.0,0.0,375
405,350,0,526,0,0,0,0,0,0,0,0,0,0,0.04285714285714286,0.7657142857142857,0.06,0.09714285714285714,0.23714285714285716,0.35428571428571426,0.5571428571428572,0.7857142857142857,0.8314285714285714,0.8085714285714286,0.0,0.0,0.0,375
406,346,0,555,0,0,0,0,0,0,0,0,0,0,0.031791907514450865,0.8208092485549133,0.05491329479768786,0.07514450867052024,0.22254335260115607,0.407514450867052,0.6763005780346821,0.8526011560693642,0.8497109826589595,0.8815028901734104,0.0,0.0,0.0,375
407,348,0,549,0,0,0,0,0,0,0,0,0,0,0.06896551724137931,0.75,0.07758620689655173,0.12643678160919541,0.2614942528735632,0.3764367816091954,0.6264367816091954,0.7959770114942529,0.7844827586206896,0.7902298850574713,0.0,0.0,0.0,375
408,349,0,497,0,0,0,0,0,0,0,0,0,0,0.03151862464183381,0.7134670487106017,0.0659025787965616,0.09169054441260745,0.20916905444126074,0.3037249283667622,0.5472779369627507,0.7564469914040115,0.7306590257879656,0.7535816618911175,0.0,0.0,0.0,375
409,348,0,554,0,0,0,0,0,0,0,0,0,0,0.08045977011494253,0.8477011494252874,0.07471264367816093,0.08620689655172414,0.22701149425287356,0.382183908045977,0.6494252873563219,0.8563218390804598,0.8994252873563219,0.8850574712643678,0.0,0.0,0.0,375
410,350,0,540,0,0,0,0,0,0,0,0,0,0,0.04285714285714286,0.7685714285714286,0.054285714285714284,0.10857142857142857,0.24857142857142858,0.38285714285714284,0.6285714285714286,0.7971428571428572,0.8171428571428572,0.8171428571428572,0.0,0.0,0.0,375
411,349,0,541,0,0,0,0,0,0,0,0,0,0,0.034383954154727794,0.7621776504297995,0.07449856733524356,0.12607449856733524,0.24641833810888253,0.38968481375358166,0.5845272206303725,0.8051575931232091,0.8051575931232091,0.7965616045845272,0.0,0.0,0.0,375
412,348,0,512,0,0,0,0,0,0,0,0,0,0,0.034482758620689655,0.7701149425287356,0.06321839080459771,0.06609195402298851,0.22701149425287356,0.40804597701149425,0.6005747126436781,0.7844827586206896,0.8275862068965517,0.8218390804597702,0.0,0.0,0.0,375
413,351,0,506,0,0,0,0,0,0,0,0,0,0,0.06552706552706553,0.6809116809116809,0.08547008547008547,0.11965811965811966,0.21082621082621084,0.3333333333333333,0.5356125356125356,0.6695156695156695,0.7065527065527065,0.717948717948718,0.0,0.0,0.0,375
414,348,0,527,0,0,0,0,0,0,0,0,0,0,0.04597701149425287,0.7241379310344828,0.06896551724137931,0.1235632183908046,0.2442528735632184,0.3333333333333333,0.5718390804597702,0.7557471264367817,0.7931034482758621,0.7701149425287356,0.0,0.0,0.0,375
415,352,0,494,0,0,0,0,0,0,0,0,0,0,0.028409090909090908,0.6789772727272727,0.0625,0.10227272727272728,0.21875,0.3494318181818182,0.5681818181818182,0.6619318181818182,0.7329545454545454,0.7301136363636364,0.0,0.0,0.0,375
416,352,0,552,0,0,0,0,0,0,0,0,0,0,0.03977272727272727,0.8125,0.09943181818181818,0.11079545454545454,0.24147727272727273,0.3977272727272727,0.6278409090909091,0.84375,0.8522727272727273,0.8551136363636364,0.0,0.0,0.0,375
417,354,0,517,0,0,0,0,0,0,0,0,0,0,0.03672316384180791,0.7146892655367232,0.05649717514124294,0.11299435028248588,0.2344632768361582,0.4067796610169492,0.5988700564971752,0.7655367231638418,0.7401129943502824,0.7570621468926554,0.0,0.0,0.0,375
418,346,0,541,0,0,0,0,0,0,0,0,0,0,0.03757225433526012,0.8005780346820809,0.06647398843930635,0.11271676300578035,0.21965317919075145,0.3670520231213873,0.6242774566473989,0.791907514450867,0.8294797687861272,0.8410404624277457,0.0,0.0,0.0,375
419,349,0,527,0,0,0,0,0,0,0,0,0,0,0.03151862464183381,0.7449856733524355,0.07449856733524356,0.10601719197707736,0.22922636103151864,0.37249283667621774,0.5988538681948424,0.7822349570200573,0.7908309455587392,0.7793696275071633,0.0,0.0,0.0,375
420,353,0,570,0,0,0,0,0,0,0,0,0,0,0.0708215297450425,0.8016997167138811,0.1048158640226629,0.1388101983002833,0.2521246458923513,0.39943342776203966,0.6458923512747875,0.8441926345609065,0.8668555240793201,0.8356940509915014,0.0,0.0,0.0,375
421,350,0,552,0,0,0,0,0,0,0,0,0,0,0.045714285714285714,0.8342857142857143,0.08285714285714285,0.07142857142857142,0.24285714285714285,0.3914285714285714,0.6228571428571429,0.8571428571428571,0.8885714285714286,0.88,0.0,0.0,0.0,375
422,350,0,540,0,0,0,0,0,0,0,0,0,0,0.02857142857142857,0.8142857142857143,0.08,0.08857142857142856,0.2714285714285714,0.37714285714285717,0.6314285714285715,0.8314285714285714,0.86,0.8485714285714285,0.0,0.0,0.0,375
423,347,0,568,0,0,0,0,0,0,0,0,0,0,0.037463976945244955,0.8587896253602305,0.08645533141210375,0.08645533141210375,0.2910662824207493,0.4697406340057637,0.6772334293948127,0.9048991354466859,0.8962536023054755,0.8962536023054755,0.0,0.0,0.0,375
424,351,0,542,0,0,0,0,0,0,0,0,0,0,0.05698005698005698,0.8034188034188035,0.06837606837606838,0.08831908831908832,0.23931623931623933,0.3789173789173789,0.6153846153846154,0.8205128205128205,0.8404558404558404,0.8376068376068376,0.0,0.0,0.0,375
425,353,0,511,0,0,0,0,0,0,0,0,0,0,0.04815864022662889,0.7025495750708215,0.0708215297450425,0.07365439093484419,0.2096317280453258,0.3342776203966006,0.5524079320113314,0.7337110481586402,0.7507082152974505,0.7195467422096318,0.0,0.0,0.0,375
426,352,0,526,0,0,0,0,0,0,0,0,0,0,0.06534090909090909,0.7471590909090909,0.07670454545454546,0.125,0.21306818181818182,0.3693181818181818,0.59375,0.7755681818181818,0.7954545454545454,0.7954545454545454,0.0,0.0,0.0,375
427,350,0,527,0,0,0,0,0,0,0,0,0,0,0.04857142857142857,0.7771428571428571,0.06,0.07428571428571429,0.23714285714285716,0.4114285714285714,0.6371428571428571,0.7628571428571429,0.8085714285714286,0.8228571428571428,0.0,0.0,0.0,375
428,349,0,553,0,0,0,0,0,0,0,0,0,0,0.05157593123209169,0.8166189111747851,0.08022922636103152,0.11461318051575932,0.24355300859598855,0.4068767908309456,0.6303724928366762,0.830945558739255,0.8624641833810889,0.8681948424068768,0.0,0.0,0.0,375
429,348,0,551,0,0,0,0,0,0,0,0,0,0,0.04885057471264368,0.8448275862068966,0.05747126436781609,0.09482758620689655,0.2557471264367816,0.40229885057471265,0.6494252873563219,0.8620689655172413,0.8936781609195402,0.8908045977011494,0.0,0.0,0.0,375
430,353,0,560,0,0,0,0,0,0,0,0,0,0,0.036827195467422094,0.830028328611898,0.07365439093484419,0.10198300283286119,0.26062322946175637,0.42209631728045327,0.6628895184135978,0.8441926345609065,0.8838526912181303,0.8696883852691218,0.0,0.0,0.0,375
431,352,0,542,0,0,0,0,0,0,0,0,0,0,0.05397727272727273,0.78125,0.08238636363636363,0.08806818181818182,0.21022727272727273,0.375,0.5909090909090909,0.8295454545454546,0.84375,0.8181818181818182,0.0,0.0,0.0,375
432,349,0,533,0,0,0,0,0,0,0,0,0,0,0.04871060171919771,0.7306590257879656,0.08022922636103152,0.10888252148997135,0.2521489971346705,0.3667621776504298,0.5787965616045845,0.7621776504297995,0.7879656160458453,0.7707736389684814,0.0,0.0,0.0,375
433,348,0,530,0,0,0,0,0,0,0,0,0,0,0.02586206896551724,0.7557471264367817,0.07183908045977011,0.08620689655172414,0.22988505747126436,0.35344827586206895,0.5689655172413793,0.7471264367816092,0.7988505747126436,0.8103448275862069,0.0,0.0,0.0,375
434,354,0,561,0,0,0,0,0,0,0,0,0,0,0.06779661016949153,0.827683615819209,0.06779661016949153,0.10734463276836158,0.2711864406779661,0.4096045197740113,0.6694915254237288,0.8418079096045198,0.8728813559322034,0.8728813559322034,0.0,0.0,0.0,375
435,346,0,517,0,0,0,0,0,0,0,0,0,0,0.049132947976878616,0.6820809248554913,0.07514450867052024,0.08670520231213873,0.24566473988439305,0.3901734104046243,0.5924855491329479,0.7138728323699421,0.7225433526011561,0.7369942196531792,0.0,0.0,0.0,375
436,346,0,526,0,0,0,0,0,0,0,0,0,0,0.031791907514450865,0.7485549132947977,0.06647398843930635,0.12427745664739884,0.24855491329479767,0.37283236994219654,0.5780346820809249,0.7485549132947977,0.8005780346820809,0.7890173410404624,0.0,0.0,0.0,375
437,353,0,528,0,0,0,0,0,0,0,0,0,0,0.05099150141643059,0.7620396600566572,0.059490084985835696,0.0764872521246459,0.22946175637393768,0.34844192634560905,0.5694050991501416,0.7903682719546742,0.8186968838526912,0.7932011331444759,0.0,0.0,0.0,375
438,350,0,517,0,0,0,0,0,0,0,0,0,0,0.045714285714285714,0.7228571428571429,0.07714285714285714,0.09142857142857143,0.20857142857142857,0.37714285714285717,0.5228571428571429,0.7428571428571429,0.7828571428571428,0.7571428571428571,0.0,0.0,0.0,375
439,348,0,514,0,0,0,0,0,0,0,0,0,0,0.03735632183908046,0.6925287356321839,0.08333333333333333,0.11781609195402298,0.2442528735632184,0.35344827586206895,0.5948275862068966,0.7528735632183908,0.7528735632183908,0.7413793103448276,0.0,0.0,0.0,375
